hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
4946,0,44412.72878,253851.6871,338366.4033,407134.8125,443742.1599,44412.72878,220764.7491,277682.1717,314511.7495,404367.317
4947,0,37936.15448,467215.72,555022.2185,647658.6448,729597.8806,37936.15448,371747.7594,490778.7799,526551.5716,665886.1107
4948,0,80336.89514,500408.1348,634799.6994,757049.9239,844351.1929,80336.89514,417101.9218,544621.2083,591452.5275,770321.4313
4949,0,86634.34691,857467.2522,988587.3616,1108615.097,1261333.247,86634.34691,658913.2319,910342.9694,954695.5994,1149278.932
4950,0,90908.88498,702166.3003,843923.9458,1003589.485,1161560.238,90908.88498,560411.9919,754461.5597,806052.5074,990417.7924
4951,0,87218.62565,668123.9548,827706.0027,997018.6849,1136747.933,87218.62565,546328.3626,717631.7709,779461.5901,989476.8969
4952,0,78755.17501,770160.6728,954405.1885,1141044.235,1312892.253,78755.17501,611214.8837,817304.0797,896094.0171,1129805.749
4953,0,93957.55282,1022255.495,1290296.957,1511321.499,1745020.669,93957.55282,785045.3546,1080974.048,1208198.694,1487935.659
4954,0,97415.55937,1092916.414,1363482.03,1562638.181,1776063.487,97415.55937,838593.3546,1154167.631,1280940.116,1575003.828
4955,0,93125.18456,1310656.903,1662803.783,1939934.904,2187964.158,93125.18456,1035040.982,1370836.176,1574155.245,1882052.661
4956,0,49243.06277,1151252.434,1509041.693,1782049.196,2038136.095,49243.06277,885800.1676,1189185.044,1403563.928,1708827.287
4957,0,34841.27348,1043714.354,1574469.327,1884522.594,2184751.455,34841.27348,764022.7454,1075810.287,1397617.825,1745206.214
4958,0,16065.0741,1001720.823,1471651.903,1766693.671,2066084.597,16065.0741,728278.6697,1023991.855,1318965.174,1620058.919
4959,0,16316.28594,767730.6004,1278408.485,1606053.005,1800493.88,16316.28594,634386.1208,783289.6157,1130062.15,1398415.39
4960,0,10946.62472,976161.3896,1598562.684,1987532.791,2230282.646,10946.62472,791774.2936,991738.6994,1416897.471,1744165.116
4961,0,8275.610948,1295114.371,1802147.427,2132663.474,2372860.048,8275.610948,1020986.018,1313275.242,1661846.496,2000785.793
4962,0,7594.883327,1306769.753,1838463.011,2160907.17,2403214.952,7594.883327,1020381.774,1325283.06,1692339.332,2022588.18
4963,0,4139.730752,1203179.42,1661931.22,1966025.512,2203294.43,4139.730752,937822.9124,1218795.406,1533375.619,1843898.1
4964,0,14887.36291,828870.5983,1197881.828,1469991.283,1680384.595,14887.36291,648334.4522,845668.5233,1078506.231,1362332.015
4965,0,11453.69141,829041.6453,1067670.62,1317372.139,1502334.201,11453.69141,671155.5493,842581.235,998606.8451,1239052.496
4966,0,22920.70545,1015094.369,1219331.089,1448851.229,1632967.153,22920.70545,813501.7185,1036298.658,1167529.893,1416833.538
4967,0,31792.93304,734756.4823,901725.8516,1093579.571,1238294.22,31792.93304,597043.8221,757327.3042,851652.6131,1070712.572
4968,0,28527.76323,791289.44,946218.063,1113073.341,1255716.934,28527.76323,624372.2498,813632.7592,894694.671,1129460.387
4969,0,36150.87852,955966.9413,1185189.03,1377930.378,1548201.136,36150.87852,745741.1037,984370.4705,1114139.052,1381393.426
4970,0,25863.40461,855022.8099,1168008.139,1436582.255,1607751.563,25863.40461,709399.8642,875313.9064,1085475.68,1325773.355
4971,0,33277.94101,761850.4653,1093908.867,1369798.174,1543731.285,33277.94101,637293.5272,784925.9735,1001694.734,1240121.966
4972,0,30750.70968,618360.4661,897259.8323,1141224.904,1321105.756,30750.70968,500383.6732,639852.4334,805510.8846,1041010.691
4973,0,14349.07311,811491.2343,1090536.06,1364170.24,1553600.282,14349.07311,666843.8312,825931.3876,1011610.075,1253906.718
4974,0,16202.11388,750709.465,1189953.943,1540724.748,1744003.786,16202.11388,643198.1351,764691.5121,1067984.403,1322230.995
4975,0,46966.56504,627654.388,971906.2445,1272426.78,1421945.303,46966.56504,569806.5772,654324.3,885564.6264,1092196.951
4976,0,43855.59295,860298.3979,1202932.428,1486587.803,1649344.889,43855.59295,733178.003,888706.6027,1121747.755,1346710.848
4977,0,38044.49666,604799.0427,944722.1294,1209562.945,1306908.867,38044.49666,560184.3353,626342.7223,862721.0105,1058111.203
4978,0,45456.52452,838113.2365,1146246.466,1421095.371,1570166.66,45456.52452,723312.0589,866611.4935,1074742.169,1298946.256
4979,0,42695.51361,792554.0289,1076937.248,1342843.054,1484048.096,42695.51361,690386.096,819009.0027,1015209.025,1217008.129
4980,0,33131.06699,615272.218,900054.5301,1135541.95,1217519.424,33131.06699,564539.4044,634505.6262,834383.8157,1020869.724
4981,0,51187.26462,998194.5211,1319062.818,1566271.036,1712222.39,51187.26462,831157.4846,1032097.506,1244065.477,1490877.283
4982,0,27746.81232,842185.766,1078222.359,1266614.454,1411823.348,27746.81232,681557.4931,864004.9107,1040678.045,1164025.783
4983,0,54823.50133,680845.4488,879538.0031,1022240.136,1110372.585,54823.50133,575120.6739,713453.216,861601.793,928906.3476
4984,0,39906.7829,1162414.43,1373153.454,1508317.458,1660442.516,39906.7829,900594.9115,1195080.32,1350794.171,1487428.252
4985,0,53566.29583,1132255.268,1300799.836,1416620.818,1593802.315,53566.29583,853372.7744,1172543.334,1281602.242,1422064.549
4986,0,54744.48542,946158.1317,1106384.973,1239586.839,1413032.446,54744.48542,723178.924,984349.4284,1088566.041,1202918.808
4987,0,36372.5963,968044.9072,1110824.212,1218873.65,1372959.794,36372.5963,732497.0589,997626.8968,1095663.812,1213989.111
4988,0,48899.50038,998246.8418,1085388.509,1158658.229,1331210.924,48899.50038,727560.4735,1035706.341,1077187.782,1207731.997
4989,0,67873.46263,892882.5975,966967.0265,1063579.221,1267195.955,67873.46263,646278.5064,938670.1418,958829.925,1080750.324
4990,0,38716.67949,585780.1584,640414.3063,692273.6246,805690.9398,38716.67949,426135.567,612820.3775,632131.8156,718944.476
4991,0,29382.86483,753124.2781,821999.6282,866373.8058,982381.524,29382.86483,546870.2112,777745.3001,811620.8773,920914.4699
4992,0,47479.40123,865432.3808,940361.1532,996538.4267,1138844.505,47479.40123,629779.7845,900495.9772,929130.0806,1058752.813
4993,0,35320.44664,891347.9847,980388.5009,1056095.082,1200814.049,35320.44664,656766.2407,920286.8467,964376.3161,1109362.024
4994,0,46016.0074,944558.2111,1035315.959,1089426.483,1221615.497,46016.0074,694179.8881,979598.9236,1019996.623,1169963.078
4995,0,49857.30549,953274.2171,1042280.147,1099920.238,1239124.393,49857.30549,698375.1189,990450.2197,1023310.033,1189468.582
4996,0,75782.93097,561538.9122,646749.7207,690566.3759,768178.4299,75782.93097,428932.2219,605820.8533,630972.1822,733061.5383
4997,0,61262.39677,778375.8665,851948.1671,887242.0762,998475.1253,61262.39677,570718.1004,818983.6848,841928.3896,957296.7652
4998,0,69518.61612,748061.0666,855527.1561,913558.5385,1005364.701,69518.61612,573426.5072,791221.4507,839483.7165,961234.5554
4999,0,36261.72467,246742.1933,317495.5811,360073.8449,392273.2303,36261.72467,201089.2825,267121.4341,299633.844,364892.4637
5000,0,43057.65279,345546.0777,434220.6964,478924.6465,521344.7798,43057.65279,273840.2123,370600.0453,414638.4581,487634.7291
5001,0,50201.67668,543224.7982,706696.4937,808716.8931,866414.6289,50201.67668,451034.7558,572877.4683,670554.1445,798716.8437
5002,0,36150.87852,345727.2766,461594.1669,532574.0927,575906.8574,36150.87852,284782.8079,366848.0297,431311.349,527675.647
5003,0,35099.25377,281936.1467,518584.0627,651716.7578,719755.4392,35099.25377,247946.8319,301567.424,460054.8937,539940.1632
5004,0,27710.52083,448829.5594,817044.6416,1018002.568,1108729.873,27710.52083,394943.897,465972.6568,730979.6852,836680.7087
5005,0,39150.76745,515601.0462,795209.7381,976240.5049,1072190.962,39150.76745,446236.5988,538925.4638,738149.0606,836685.8897
5006,0,34601.84451,580640.8266,869654.0342,1041235.855,1142695.538,34601.84451,484467.8046,603025.3789,808890.8063,915583.3552
5007,0,65807.83797,697454.058,1007664.231,1159286.4,1278798.658,65807.83797,555342.7475,737727.7794,941335.7085,1059345.817
5008,0,38694.98378,497315.323,970575.2369,1210757.489,1352023.222,38694.98378,415396.8706,521640.8871,852217.3162,973114.3708
5009,0,44994.95993,320342.2977,571165.0119,703769.0598,768886.8968,44994.95993,283398.1107,345069.4682,517377.8373,578612.6312
5010,0,74073.56691,259602.2968,457798.1903,544808.12,589000.3168,74073.56691,231902.5207,298307.9755,419333.5757,459254.4727
5011,0,52857.98845,313645.9828,563912.1404,672711.9332,766896.3747,52857.98845,240194.1584,344193.9542,496765.179,575917.0649
5012,0,42092.73563,252680.7208,390388.0517,463308.723,517454.4779,42092.73563,208735.7428,276076.5507,362397.8983,403024.1215
5013,0,50054.05191,225093.6587,595922.3922,762767.7446,892184.8923,50054.05191,167494.8621,253872.7575,484167.633,590717.3055
5014,0,55218.87638,261039.8042,1175546.993,1568830.06,1864784.264,55218.87638,161314.078,296087.3424,878442.3213,1131964.629
5015,0,52368.52248,246050.0488,1370748.378,1849111.836,2194371.497,52368.52248,142422.3528,280492.5691,1000573.074,1314880.284
5016,0,15882.29789,140106.1256,955963.6255,1308533.192,1566185.561,15882.29789,65490.87426,154060.3775,682299.8908,912642.9089
5017,0,7069.033497,158557.569,1011400.699,1388150.795,1658063.533,7069.033497,79383.48461,168423.4488,721625.8396,980349.5454
5018,0,11540.61575,240296.0904,1312303.739,1783063.613,2092918.887,11540.61575,147214.2947,253635.6177,944239.6683,1308261.415
5019,0,8365.374808,277045.1466,1363529.211,1846856.985,2148043.55,8365.374808,186176.0376,288676.5391,988989.3599,1381159.345
5020,0,3103.745676,230117.3643,1046383.777,1418975.242,1645649.484,3103.745676,159935.8583,237333.515,758925.6457,1084958.052
5021,0,1939.906073,270766.6635,1130831.944,1524390.385,1764645.047,1939.906073,189657.9196,278039.7198,826936.1661,1180029.759
5022,0,5049.622447,286602.7226,1227883.742,1654314.406,1916805.614,5049.622447,198851.0002,295986.0844,897304.058,1272782.563
5023,0,7033.826832,348131.0589,1182439.235,1567841.119,1811817.318,7033.826832,247646.5407,358782.6578,887983.1129,1246615.168
5024,0,2581.027103,376256.0656,1042200.964,1355850.396,1552989.124,2581.027103,275027.9647,384204.655,804012.5865,1125726.61
5025,0,3123.272042,321691.9269,1289317.095,1718891.657,1999690.631,3123.272042,213187.5172,331220.0183,951622.8298,1324037.63
5026,0,8199.561382,373850.4973,954278.5753,1237848.872,1414243.448,8199.561382,285388.2668,383712.0371,757368.1129,1015663.321
5027,0,30951.66153,1021733.136,2102984.86,2630239.376,2965455.014,30951.66153,796984.5204,1050650.842,1766721.856,2214342.024
5028,0,55139.76197,1468753.757,2638641.156,3196055.431,3596503.293,55139.76197,1122036.794,1515772.333,2283619.666,2797450.206
5029,0,76394.45599,1526943.885,2977026.733,3662939.651,4164876.14,76394.45599,1154111.609,1586665.275,2530966.024,3117532.369
5030,0,95114.79919,1512848.566,2970238.1,3666362.63,4176867.416,95114.79919,1149154.258,1581492.439,2524981.182,3104666.266
5031,0,90304.04299,1336976.408,2724663.795,3384162.617,3841444.225,90304.04299,1029160.446,1400343.466,2300994.105,2842153.209
5032,0,92318.68094,1492570.894,2776821.434,3382043.265,3822236.647,92318.68094,1141129.404,1558713.371,2388444.291,2924834.766
5033,0,72259.35892,1410551.588,2305664.988,2740545.813,3066959.996,72259.35892,1083966.39,1464369.24,2037987.979,2485921.115
5034,0,71010.89698,1208268.397,1881289.994,2189152.202,2475087.477,71010.89698,889734.2006,1260654.962,1665218.579,2059196.302
5035,0,82808.67064,1201521.263,1522982.939,1689802.013,1865333.679,82808.67064,914497.0107,1257175.647,1424677.424,1744138.69
5036,0,90151.10399,1054391.106,1424034.616,1614263.815,1776241.826,90151.10399,819942.7389,1111316.725,1313736.325,1615734.638
5037,0,81529.24828,547264.6607,1270291.982,1603013.947,1801612.189,81529.24828,438360.6508,595022.9843,1034015.97,1362660.442
5038,0,88830.80645,1029478.552,1420386.994,1624561.203,1810029.928,88830.80645,790143.485,1086087.785,1299142.672,1607065.46
5039,0,83282.39035,1158907.612,1637438.84,1875690.649,2099146.361,83282.39035,876108.0014,1215082.807,1487515.679,1833801.695
5040,0,70596.11176,1173101.068,2131073.857,2560663.523,2931499.171,70596.11176,849049.2901,1226425.977,1822336.371,2267189.516
5041,0,38890.27499,691302.4686,1110877.951,1335180.003,1503276.344,38890.27499,530493.3196,719389.4702,969349.1011,1249052.065
5042,0,51162.59476,600385.9329,1174398.907,1456023.173,1653573.188,51162.59476,459755.4907,634117.4526,982872.9503,1280432.549
5043,0,57521.76274,276335.8349,629044.9399,799404.9284,887833.6163,57521.76274,233333.2727,307963.2292,507649.5648,706929.7051
5044,0,56884.82911,301706.2862,461162.8368,552677.312,590939.4213,56884.82911,260645.1852,332331.1036,404655.794,560314.0339
5045,0,90850.13791,577637.9814,754632.5538,850715.7199,916296.6762,90850.13791,469262.834,628428.0608,697528.8948,898032.2778
5046,0,79717.89439,685150.0961,923259.05,1048487.841,1150586.863,79717.89439,537732.2023,732437.5686,844496.2792,1077163.646
5047,0,85471.39952,692836.2631,897172.7518,1012775.772,1098076.638,85471.39952,554498.2936,742422.5855,830503.0133,1062419.984
5048,0,86434.45273,1005449.601,1198037.182,1311252.294,1436767.86,86434.45273,775200.3874,1059852.173,1138608.683,1405333.006
5049,0,85487.9603,1061695.908,1253771.883,1363843.931,1509552.956,85487.9603,805195.2858,1116914.709,1196774.455,1454734.557
5050,0,93015.32275,930604.2178,1115655.411,1224258.754,1351837.737,93015.32275,715822.203,987568.8028,1060648.213,1300101.521
5051,0,77882.14784,824463.2484,985112.5708,1071400.825,1179152.047,77882.14784,629539.0786,872899.8184,935820.4661,1148970.21
5052,0,79841.57748,723478.1316,909394.9999,1021253.857,1113668.01,79841.57748,573074.5155,770785.0078,849073.862,1076734.803
5053,0,95784.93339,799362.1733,991533.7989,1105596.014,1204293.067,95784.93339,633580.8454,855356.5486,931652.7909,1171198.705
5054,0,89709.97401,760718.2489,985964.1711,1130468.437,1230394.232,89709.97401,619120.7903,812570.003,920599.604,1152394.342
5055,0,82252.21655,617904.8114,1035634.944,1252035.213,1386736.855,82252.21655,501537.1126,665450.0985,901345.4314,1166885.348
5056,0,83511.54266,919124.4755,1363566.578,1602447.689,1769740.946,83511.54266,732524.9323,970639.5049,1231914.857,1525480.836
5057,0,64394.31404,1041855.851,1497964.107,1747431.8,1953093.226,64394.31404,802638.1709,1086417.698,1355666.013,1682593.454
5058,0,42502.51954,1072344.877,1625386.865,1916147.119,2178159.71,42502.51954,795145.2989,1108166.886,1440362.229,1812413.188
5059,0,73397.5529,677767.9186,934727.6329,1070397.877,1182863.165,73397.5529,529368.5764,722012.5978,852340.675,1075207.514
5060,0,21120.84751,426217.204,607017.4117,703403.6016,781587.5213,21120.84751,324708.3831,442004.9684,542996.4946,701876.6357
5061,0,21082.6138,282553.1049,421032.3249,488017.3129,546301.0842,21082.6138,213212.6268,296718.942,375089.6261,473733.7109
5062,0,69400.82305,240892.3621,377210.6774,428981.0242,470175.9899,69400.82305,198000.5578,277889.1903,345601.1927,400173.9735
5063,0,62878.67666,267579.6221,461082.3839,531702.1603,598093.3246,62878.67666,205552.2476,302438.1436,410146.4681,475412.5421
5064,0,58719.41119,362137.3488,664613.4742,778519.3491,888619.5477,58719.41119,263743.8083,396993.0421,577224.2279,681007.312
5065,0,96199.07544,321562.1083,751790.0016,917742.428,1038843.475,96199.07544,253614.508,373992.2529,631954.4096,745110.8978
5066,0,99688.1084,450146.6147,1107419.776,1373342.716,1560983.105,99688.1084,348677.4999,506545.9724,917809.4975,1096802.5
5067,0,99127.53747,744448.9135,1289998.471,1510279.906,1712645.695,99127.53747,556164.1088,804376.2218,1139792.106,1326646.784
5068,0,99598.80097,1038192.437,2148532.062,2597097.584,2992974.756,99598.80097,733756.0789,1105615.497,1811768.944,2171920.883
5069,0,99091.94534,665329.1993,1273932.778,1522291.174,1726409.118,99091.94534,503629.0303,724142.7396,1105011.809,1290597.674
5070,0,99714.79275,444967.3889,993286.2392,1212655.4,1373983.923,99714.79275,345940.0226,500948.7533,839373.6518,990134.2098
5071,0,99285.874,476594.7602,1180735.816,1462498.103,1670964.922,99285.874,358801.3511,533737.9744,973096.3332,1171305.277
5072,0,98215.62825,466764.5753,926402.7326,1121459.913,1243618.075,98215.62825,387833.2285,520679.4931,810964.5445,929104.5814
5073,0,95443.62227,447668.5473,1018853.246,1263005.388,1410882.074,95443.62227,371838.6141,500379.1886,864793.9097,1014364.661
5074,0,97699.08311,531151.9127,1412821.985,1776633.012,2028373.156,97699.08311,404460.0144,588403.6038,1150900.642,1395049.28
5075,0,98023.43588,508727.7176,1034329.343,1260334.208,1405420.518,98023.43588,415385.9849,563425.8545,892771.7651,1050746.503
5076,0,98799.88748,792439.4383,1408542.724,1682656.155,1868619.251,98799.88748,636641.5107,850669.6836,1252247.872,1440346.166
5077,0,97239.69521,755346.528,1611602.026,1979200.265,2239554.404,97239.69521,579902.1296,814536.9587,1356948.433,1650923.337
5078,0,98569.92548,1087669.04,2159562.302,2632280.595,2986512.761,98569.92548,824587.1896,1152267.427,1845936.669,2213323.515
5079,0,99625.88883,1005966.209,2353081.189,2964560.406,3404256.514,99625.88883,755637.6768,1071314.851,1938169.303,2397176.785
5080,0,98835.6274,1397983.45,2846859.01,3526216.133,4035045.137,98835.6274,1048639.922,1467860.927,2397908.857,2964851.709
5081,0,98447.60462,1304180.388,2703601.515,3341214.853,3847969.955,98447.60462,948038.9495,1374183.052,2252097.943,2833624.821
5082,0,97859.54008,1300049.422,2726000.066,3363205.573,3843792.329,97859.54008,960557.3195,1368981.837,2275034.584,2840310.659
5083,0,99050.10424,1322381.981,2728477.937,3329457.055,3803935.743,99050.10424,966547.3949,1392680.455,2298436.998,2796559.729
5084,0,98538.10548,1168322.863,2503753.245,3041638.256,3519886.197,98538.10548,807016.1407,1238636.621,2085346.615,2539247.04
5085,0,99723.26949,1121267.407,2426393.889,2937838.506,3418562.017,99723.26949,752167.127,1192545.664,2009437.384,2461696.865
5086,0,99726.06443,1046304.506,2341277.71,2844131.361,3312583.318,99726.06443,697625.1505,1116592.934,1929086.06,2359306.01
5087,0,99458.82189,1147407.354,2453193.946,2965709.996,3446622.141,99458.82189,774826.619,1218705.156,2040373.376,2483706.871
5088,0,96935.83243,1145696.749,2386541.309,2880632.716,3345790.107,96935.83243,781102.9206,1215137.803,1997541.282,2420320.696
